observation,event,start,obs_start,obs_end
sseq38280748,Pass_Complete_Pressure,5040,1,6510
sseq38280748,Shot_Blocked_Pressure,6509,1,6510
sseq38280749,Interception,2,1,3
sseq38280749,Shot_Blocked_Pressure,2,1,3
sseq38280750,Shot_Blocked_Pressure,2,1,3
sseq38280751,Shot_Blocked_Pressure,2,1,3
sseq38280752,Interception,2,1,1972
sseq38280752,Pass_Complete_Pressure,2,1,1972
sseq38280752,Interception,1971,1,1972
sseq38280752,Shot_Saved_Pressure,1971,1,1972
sseq38280753,Interception,2,1,3
sseq38280753,Shot_Blocked_NoPressure,2,1,3
sseq38280756,Interception,2,1,2472
sseq38280756,Pass_Complete_Pressure,2,1,2472
sseq38280756,Shot_Saved_NoPressure,2471,1,2472
sseq38280760,Interception,2,1,3
sseq38280760,Shot_Blocked_Pressure,2,1,3
sseq38280761,Pass_Complete_Pressure,2,1,2038
sseq38280761,Interception,2037,1,2038
sseq38280761,Challenge_Pressure,2037,1,2038
sseq38280761,Shot_Blocked_NoPressure,2037,1,2038
sseq38280762,Challenge_Pressure,2,1,3473
sseq38280762,Pass_Complete_Pressure,2,1,3473
sseq38280762,Interception,469,1,3473
sseq38280762,Pass_Complete_NoPressure,469,1,3473
sseq38280762,Interception,3472,1,3473
sseq38280762,Shot_Blocked_Pressure,3472,1,3473
sseq38290770,Interception,2,1,3
sseq38290770,Shot_Blocked_Pressure,2,1,3
sseq38290775,Shot_Blocked_Pressure,2,1,3
sseq38290776,Interception,2,1,4341
sseq38290776,Pass_Complete_NoPressure,2,1,4341
sseq38290776,Pass_Complete_Pressure,1537,1,4341
sseq38290776,Challenge_Pressure,3072,1,4341
sseq38290776,Pass_Complete_Pressure,3072,1,4341
sseq38290776,Interception,4340,1,4341
sseq38290776,Shot_Blocked_Pressure,4340,1,4341
sseq38290777,Interception,2,1,11814
sseq38290777,Pass_Complete_Pressure,2,1,11814
sseq38290777,Interception,2871,1,11814
sseq38290777,Pass_Complete_Pressure,2871,1,11814
sseq38290777,Interception,4973,1,11814
sseq38290777,Pass_Complete_NoPressure,4973,1,11814
sseq38290777,Interception,8210,1,11814
sseq38290777,Cross_Incomplete_Pressure,8210,1,11814
sseq38290777,Shot_Blocked_Pressure,11813,1,11814
sseq38290779,Pass_Complete_Pressure,2,1,17754
sseq38290779,Pass_Complete_Pressure,1170,1,17754
sseq38290779,Interception,2137,1,17754
sseq38290779,Pass_Complete_NoPressure,2137,1,17754
sseq38290779,Interception,5207,1,17754
sseq38290779,Pass_Complete_Pressure,5207,1,17754
sseq38290779,Interception,7376,1,17754
sseq38290779,Pass_Complete_NoPressure,7376,1,17754
sseq38290779,Interception,9345,1,17754
sseq38290779,Pass_Complete_NoPressure,9345,1,17754
sseq38290779,Interception,13415,1,17754
sseq38290779,Pass_Complete_Anticipation,13415,1,17754
sseq38290779,Interception,17753,1,17754
sseq38290779,Shot_Saved_Pressure,17753,1,17754
sseq38290781,Interception,2,1,24895
sseq38290781,Pass_Complete_LooseBall,2,1,24895
sseq38290781,Interception,3339,1,24895
sseq38290781,Challenge_Pressure,3339,1,24895
sseq38290781,Pass_Complete_Pressure,3339,1,24895
sseq38290781,Interception,7143,1,24895
sseq38290781,Pass_Complete_Pressure,7143,1,24895
sseq38290781,Interception,9278,1,24895
sseq38290781,Pass_Complete_NoPressure,9278,1,24895
sseq38290781,Pass_Complete_Pressure,11914,1,24895
sseq38290781,Interception,13816,1,24895
sseq38290781,Cross_Incomplete_NoPressure,13816,1,24895
sseq38290781,Pass_Complete_NoPressure,17887,1,24895
sseq38290781,Interception,19188,1,24895
sseq38290781,Pass_Complete_Pressure,19188,1,24895
sseq38290781,Interception,22525,1,24895
sseq38290781,Cross_Incomplete_Pressure,22525,1,24895
sseq38290781,Shot_Saved_Pressure,24894,1,24895
sseq38290782,Interception,2,1,3
sseq38290782,Shot_Blocked_Pressure,2,1,3
sseq38300789,Pass_Complete_NoPressure,2,1,11247
sseq38300789,Interception,1770,1,11247
sseq38300789,Pass_Complete_LooseBall,1770,1,11247
sseq38300789,Interception,5307,1,11247
sseq38300789,Cross_Incomplete_NoPressure,5307,1,11247
sseq38300789,Pass_Complete_Pressure,10078,1,11247
sseq38300789,Shot_Blocked_NoPressure,11246,1,11247
sseq38300790,Interception,2,1,3
sseq38300790,Shot_Blocked_LooseBall,2,1,3
sseq38300791,Interception,2,1,3
sseq38300791,Shot_Saved_Pressure,2,1,3
sseq38300792,Cross_Incomplete_NoPressure,2,1,1838
sseq38300792,Challenge_Pressure,1837,1,1838
sseq38300792,Shot_Blocked_Pressure,1837,1,1838
sseq38300793,Challenge_Pressure,2,1,3
sseq38300793,Shot_Blocked_NoPressure,2,1,3
sseq38300795,Pass_Complete_Pressure,2,1,3106
sseq38300795,Interception,670,1,3106
sseq38300795,Pass_Complete_NoPressure,670,1,3106
sseq38300795,Interception,3105,1,3106
sseq38300795,Shot_Saved_NoPressure,3105,1,3106
sseq38300796,Shot_Blocked_NoPressure,2,1,3
sseq38300800,Interception,2,1,3
sseq38300800,Shot_Blocked_Pressure,2,1,3
sseq38300803,Pass_Complete_NoPressure,2,1,2939
sseq38300803,Challenge_Pressure,1303,1,2939
sseq38300803,Pass_Complete_Pressure,1303,1,2939
sseq38300803,Shot_Saved_NoPressure,2938,1,2939
sseq38310804,Interception,2,1,19690
sseq38310804,Pass_Complete_NoPressure,2,1,19690
sseq38310804,Interception,4307,1,19690
sseq38310804,Pass_Complete_NoPressure,4307,1,19690
sseq38310804,Pass_Complete_NoPressure,6476,1,19690
sseq38310804,Interception,7477,1,19690
sseq38310804,Pass_Complete_NoPressure,7477,1,19690
sseq38310804,Interception,9946,1,19690
sseq38310804,Pass_Complete_LooseBall,9946,1,19690
sseq38310804,Pass_Complete_NoPressure,13016,1,19690
sseq38310804,Pass_Complete_Pressure,13683,1,19690
sseq38310804,Interception,16085,1,19690
sseq38310804,Pass_Complete_Pressure,16085,1,19690
sseq38310804,Pass_Complete_LooseBall,18955,1,19690
sseq38310804,Shot_Blocked_NoPressure,19689,1,19690
sseq38310809,Interception,2,1,9679
sseq38310809,Pass_Complete_Pressure,2,1,9679
sseq38310809,Interception,2705,1,9679
sseq38310809,Pass_Complete_LooseBall,2705,1,9679
sseq38310809,Interception,4573,1,9679
sseq38310809,Pass_Complete_Pressure,4573,1,9679
sseq38310809,Interception,7076,1,9679
sseq38310809,Pass_Complete_LooseBall,7076,1,9679
sseq38310809,Interception,9678,1,9679
sseq38310809,Shot_Saved_LooseBall,9678,1,9679
sseq38310811,Pass_Complete_NoPressure,2,1,3840
sseq38310811,Pass_Complete_Pressure,636,1,3840
sseq38310811,Challenge_Pressure,2104,1,3840
sseq38310811,Pass_Complete_Pressure,2104,1,3840
sseq38310811,Interception,3839,1,3840
sseq38310811,Shot_Blocked_Pressure,3839,1,3840
sseq38310814,Interception,2,1,9713
sseq38310814,Pass_Complete_NoPressure,2,1,9713
sseq38310814,Interception,3339,1,9713
sseq38310814,Pass_Complete_Pressure,3339,1,9713
sseq38310814,Interception,5508,1,9713
sseq38310814,Pass_Complete_NoPressure,5508,1,9713
sseq38310814,Pass_Complete_NoPressure,8177,1,9713
sseq38310814,Shot_Saved_Pressure,9712,1,9713
sseq38310815,Interception,2,1,3
sseq38310815,Shot_Blocked_LooseBall,2,1,3
sseq38310817,Pass_Complete_NoPressure,2,1,804
sseq38310817,Interception,803,1,804
sseq38310817,Challenge_Pressure,803,1,804
sseq38310817,Shot_Blocked_Pressure,803,1,804
sseq38310818,Interception,2,1,3
sseq38310818,Shot_Blocked_Pressure,2,1,3
sseq38310819,Interception,2,1,4842
sseq38310819,Pass_Complete_Pressure,2,1,4842
sseq38310819,Interception,4841,1,4842
sseq38310819,Shot_Saved_NoPressure,4841,1,4842
sseq38310820,Cross_Incomplete_NoPressure,2,1,2005
sseq38310820,Challenge_Pressure,2004,1,2005
sseq38310820,Shot_Saved_Pressure,2004,1,2005
sseq38320822,Shot_Blocked_Pressure,2,1,3
sseq38320825,Cross_Incomplete_NoPressure,2,1,1137
sseq38320825,Shot_Blocked_Anticipation,1136,1,1137
sseq38320826,Cross_Incomplete_NoPressure,2,1,1004
sseq38320826,Shot_Blocked_NoPressure,1003,1,1004
sseq38320827,Challenge_Pressure,2,1,804
sseq38320827,Pass_Complete_Pressure,2,1,804
sseq38320827,Interception,803,1,804
sseq38320827,Challenge_Pressure,803,1,804
sseq38320827,Shot_Blocked_Pressure,803,1,804
sseq38320828,Pass_Complete_Pressure,2,1,1438
sseq38320828,Shot_Blocked_LooseBall,1437,1,1438
sseq38320829,Cross_Incomplete_NoPressure,2,1,1705
sseq38320829,Challenge_Pressure,1704,1,1705
sseq38320829,Shot_Saved_Pressure,1704,1,1705
sseq38320836,Interception,2,1,6609
sseq38320836,Pass_Complete_Pressure,2,1,6609
sseq38320836,Interception,1870,1,6609
sseq38320836,Pass_Complete_Pressure,1870,1,6609
sseq38320836,Pass_Complete_NoPressure,5674,1,6609
sseq38320836,Shot_Blocked_Pressure,6608,1,6609
sseq38320837,Pass_Complete_NoPressure,2,1,5809
sseq38320837,Challenge_Pressure,3205,1,5809
sseq38320837,Shot_Saved_Pressure,5808,1,5809
sseq38320838,Interception,2,1,14984
sseq38320838,Pass_Complete_NoPressure,2,1,14984
sseq38320838,Interception,1904,1,14984
sseq38320838,Pass_Complete_NoPressure,1904,1,14984
sseq38320838,Pass_Complete_NoPressure,5708,1,14984
sseq38320838,Interception,7409,1,14984
sseq38320838,Pass_Complete_Pressure,7409,1,14984
sseq38320838,Interception,10012,1,14984
sseq38320838,Pass_Complete_Pressure,10012,1,14984
sseq38320838,Interception,11680,1,14984
sseq38320838,Pass_Complete_Pressure,11680,1,14984
sseq38320838,Shot_Saved_Pressure,14983,1,14984
sseq38320839,Interception,2,1,3
sseq38320839,Shot_Saved_NoPressure,2,1,3
sseq38320842,Shot_Saved_NoPressure,2,1,3
sseq38320843,Pass_Complete_Pressure,2,1,737
sseq38320843,Interception,736,1,737
sseq38320843,Challenge_Pressure,736,1,737
sseq38320843,Challenge_Pressure,736,1,737
sseq38320843,Shot_Blocked_Pressure,736,1,737
sseq38320844,Interception,2,1,6109
sseq38320844,Pass_Complete_NoPressure,2,1,6109
sseq38320844,Interception,4473,1,6109
sseq38320844,Pass_Complete_NoPressure,4473,1,6109
sseq38320844,Shot_Saved_Pressure,6108,1,6109
sseq38320845,Interception,2,1,7143
sseq38320845,Pass_Complete_NoPressure,2,1,7143
sseq38320845,Interception,2804,1,7143
sseq38320845,Challenge_Pressure,2804,1,7143
sseq38320845,BallCarry_NoPressure,4306,1,7143
sseq38320845,Challenge_Pressure,4306,1,7143
sseq38320845,Pass_Complete_Pressure,4306,1,7143
sseq38320845,Interception,7142,1,7143
sseq38320845,Shot_Blocked_Pressure,7142,1,7143
sseq38330846,Interception,2,1,3
sseq38330846,Shot_Blocked_NoPressure,2,1,3
sseq38330848,Interception,2,1,2973
sseq38330848,BallCarry_Pressure,2,1,2973
sseq38330848,Pass_Complete_NoPressure,2,1,2973
sseq38330848,Shot_Saved_LooseBall,2972,1,2973
sseq38330849,Cross_Incomplete_NoPressure,2,1,1504
sseq38330849,Shot_Blocked_Pressure,1503,1,1504
sseq38330851,Shot_Saved_NoPressure,2,1,3
sseq38330856,Interception,2,1,3
sseq38330856,Shot_Saved_LooseBall,2,1,3
sseq38330862,Shot_Blocked_NoPressure,2,1,3
sseq38330863,Interception,2,1,2072
sseq38330863,Pass_Complete_LooseBall,2,1,2072
sseq38330863,Interception,2071,1,2072
sseq38330863,Shot_Saved_Pressure,2071,1,2072
sseq38330864,Pass_Complete_NoPressure,2,1,6310
sseq38330864,Challenge_Pressure,1270,1,6310
sseq38330864,Pass_Complete_Pressure,1270,1,6310
sseq38330864,Interception,2672,1,6310
sseq38330864,Pass_Complete_Pressure,2672,1,6310
sseq38330864,Shot_Blocked_Pressure,6309,1,6310
sseq38330869,Interception,2,1,3
sseq38330869,Challenge_Pressure,2,1,3
sseq38330869,Challenge_Pressure,2,1,3
sseq38330869,Shot_Saved_NoPressure,2,1,3
sseq38340871,Interception,2,1,6843
sseq38340871,Pass_Complete_NoPressure,2,1,6843
sseq38340871,Interception,3506,1,6843
sseq38340871,Pass_Complete_LooseBall,3506,1,6843
sseq38340871,Interception,6842,1,6843
sseq38340871,Shot_Blocked_LooseBall,6842,1,6843
sseq38340874,Pass_Complete_NoPressure,2,1,5242
sseq38340874,Interception,1971,1,5242
sseq38340874,Cross_Incomplete_LooseBall,1971,1,5242
sseq38340874,Shot_Saved_Pressure,5241,1,5242
sseq38340876,Challenge_Pressure,2,1,5108
sseq38340876,Pass_Complete_Pressure,2,1,5108
sseq38340876,Interception,1037,1,5108
sseq38340876,Pass_Complete_LooseBall,1037,1,5108
sseq38340876,Pass_Complete_Pressure,4440,1,5108
sseq38340876,Interception,5107,1,5108
sseq38340876,Shot_Saved_LooseBall,5107,1,5108
sseq38340877,Pass_Complete_LooseBall,2,1,1004
sseq38340877,Shot_Blocked_LooseBall,1003,1,1004
sseq38340878,Interception,2,1,2472
sseq38340878,Pass_Complete_Pressure,2,1,2472
sseq38340878,Interception,2471,1,2472
sseq38340878,Shot_Blocked_LooseBall,2471,1,2472
sseq38340879,Interception,2,1,3
sseq38340879,Shot_Blocked_LooseBall,2,1,3
sseq38340884,Interception,2,1,9212
sseq38340884,Pass_Complete_Anticipation,2,1,9212
sseq38340884,Pass_Complete_Pressure,3939,1,9212
sseq38340884,Interception,6308,1,9212
sseq38340884,Pass_Complete_NoPressure,6308,1,9212
sseq38340884,Interception,9211,1,9212
sseq38340884,Shot_Blocked_NoPressure,9211,1,9212
sseq38340885,Pass_Complete_NoPressure,2,1,1738
sseq38340885,Interception,1737,1,1738
sseq38340885,Shot_Blocked_Pressure,1737,1,1738
sseq38340886,Challenge_Pressure,2,1,4207
sseq38340886,Pass_Complete_Pressure,2,1,4207
sseq38340886,Interception,2104,1,4207
sseq38340886,Pass_Complete_NoPressure,2104,1,4207
sseq38340886,Interception,4206,1,4207
sseq38340886,Challenge_Pressure,4206,1,4207
sseq38340886,Challenge_Pressure,4206,1,4207
sseq38340886,Shot_Saved_Pressure,4206,1,4207
sseq38340891,Interception,2,1,4641
sseq38340891,Pass_Complete_Pressure,2,1,4641
sseq38340891,Interception,2504,1,4641
sseq38340891,Cross_Incomplete_Pressure,2504,1,4641
sseq38340891,Shot_Saved_Pressure,4640,1,4641
sseq38340892,Interception,2,1,3
sseq38340892,Challenge_Pressure,2,1,3
sseq38340892,Shot_Blocked_Pressure,2,1,3
sseq38340893,Cross_Incomplete_NoPressure,2,1,1771
sseq38340893,Challenge_Pressure,1770,1,1771
sseq38340893,Shot_Blocked_Pressure,1770,1,1771
sseq38340899,Interception,2,1,30234
sseq38340899,Pass_Complete_LooseBall,2,1,30234
sseq38340899,Interception,3806,1,30234
sseq38340899,Pass_Complete_NoPressure,3806,1,30234
sseq38340899,Interception,5708,1,30234
sseq38340899,Pass_Complete_NoPressure,5708,1,30234
sseq38340899,Interception,8244,1,30234
sseq38340899,Pass_Complete_Pressure,8244,1,30234
sseq38340899,Interception,11447,1,30234
sseq38340899,Pass_Complete_Pressure,11447,1,30234
sseq38340899,Pass_Complete_NoPressure,14050,1,30234
sseq38340899,Interception,15785,1,30234
sseq38340899,Pass_Complete_Pressure,15785,1,30234
sseq38340899,Interception,18321,1,30234
sseq38340899,Pass_Complete_NoPressure,18321,1,30234
sseq38340899,Interception,19722,1,30234
sseq38340899,Pass_Complete_NoPressure,19722,1,30234
sseq38340899,Interception,21157,1,30234
sseq38340899,Pass_Complete_LooseBall,21157,1,30234
sseq38340899,Interception,24093,1,30234
sseq38340899,Pass_Complete_Pressure,24093,1,30234
sseq38340899,Interception,26128,1,30234
sseq38340899,Pass_Complete_Pressure,26128,1,30234
sseq38340899,Interception,28097,1,30234
sseq38340899,Pass_Complete_Pressure,28097,1,30234
sseq38340899,Interception,30233,1,30234
sseq38340899,Shot_Blocked_Pressure,30233,1,30234
sseq38340900,Shot_Saved_Pressure,2,1,3
sseq38350904,Shot_Saved_NoPressure,2,1,3
sseq38350906,Interception,2,1,2973
sseq38350906,Pass_Complete_NoPressure,2,1,2973
sseq38350906,Interception,2972,1,2973
sseq38350906,Shot_Blocked_LooseBall,2972,1,2973
sseq38360912,Shot_Blocked_NoPressure,2,1,3
sseq38360915,Interception,2,1,14984
sseq38360915,Pass_Complete_Pressure,2,1,14984
sseq38360915,Challenge_Pressure,2938,1,14984
sseq38360915,Challenge_Pressure,2938,1,14984
sseq38360915,Pass_Complete_Pressure,2938,1,14984
sseq38360915,Interception,5741,1,14984
sseq38360915,Pass_Complete_NoPressure,5741,1,14984
sseq38360915,Interception,10612,1,14984
sseq38360915,Pass_Complete_Pressure,10612,1,14984
sseq38360915,Interception,12047,1,14984
sseq38360915,Pass_Complete_Pressure,12047,1,14984
sseq38360915,Interception,14983,1,14984
sseq38360915,Shot_Blocked_LooseBall,14983,1,14984
sseq38360916,Pass_Complete_NoPressure,2,1,22326
sseq38360916,Interception,1471,1,22326
sseq38360916,Pass_Complete_Pressure,1471,1,22326
sseq38360916,Pass_Complete_NoPressure,3740,1,22326
sseq38360916,Interception,5708,1,22326
sseq38360916,Pass_Complete_NoPressure,5708,1,22326
sseq38360916,Interception,10280,1,22326
sseq38360916,Pass_Complete_NoPressure,10280,1,22326
sseq38360916,Interception,14817,1,22326
sseq38360916,Pass_Complete_NoPressure,14817,1,22326
sseq38360916,Interception,16653,1,22326
sseq38360916,Pass_Complete_NoPressure,16653,1,22326
sseq38360916,Pass_Complete_Pressure,20490,1,22326
sseq38360916,Interception,21391,1,22326
sseq38360916,Touch_NoPressure,21391,1,22326
sseq38360916,Interception,22325,1,22326
sseq38360916,BallCarry_NoPressure,22325,1,22326
sseq38360916,Shot_Saved_Pressure,22325,1,22326
sseq38360917,Shot_Blocked_NoPressure,2,1,3
sseq38360918,Pass_Complete_Pressure,2,1,2138
sseq38360918,Pass_Complete_NoPressure,1236,1,2138
sseq38360918,Interception,2137,1,2138
sseq38360918,Shot_Blocked_Pressure,2137,1,2138
sseq38360919,Cross_Incomplete_NoPressure,2,1,1371
sseq38360919,Shot_Saved_Pressure,1370,1,1371
sseq38360920,Pass_Complete_NoPressure,2,1,1538
sseq38360920,Interception,1537,1,1538
sseq38360920,Shot_Blocked_Pressure,1537,1,1538
sseq38360921,Interception,2,1,3
sseq38360921,Shot_Blocked_Pressure,2,1,3
sseq38360924,Shot_Blocked_NoPressure,2,1,3
sseq38360925,Interception,2,1,3
sseq38360925,Shot_Blocked_NoPressure,2,1,3
sseq38360927,Shot_Saved_Pressure,2,1,3
sseq38370932,Interception,2,1,3
sseq38370932,Shot_Saved_Anticipation,2,1,3
sseq38370936,Pass_Complete_NoPressure,2,1,14551
sseq38370936,Interception,869,1,14551
sseq38370936,Pass_Complete_NoPressure,869,1,14551
sseq38370936,Interception,3739,1,14551
sseq38370936,Pass_Complete_NoPressure,3739,1,14551
sseq38370936,Interception,7743,1,14551
sseq38370936,Pass_Complete_LooseBall,7743,1,14551
sseq38370936,Pass_Complete_Anticipation,11313,1,14551
sseq38370936,Interception,12982,1,14551
sseq38370936,Pass_Complete_Pressure,12982,1,14551
sseq38370936,Interception,14550,1,14551
sseq38370936,Shot_Blocked_Pressure,14550,1,14551
sseq38370938,Interception,2,1,2639
sseq38370938,Pass_Complete_NoPressure,2,1,2639
sseq38370938,Interception,2638,1,2639
sseq38370938,Shot_Saved_Pressure,2638,1,2639
sseq38370939,Pass_Complete_NoPressure,2,1,4808
sseq38370939,Pass_Complete_NoPressure,2105,1,4808
sseq38370939,Interception,4040,1,4808
sseq38370939,Pass_Complete_NoPressure,4040,1,4808
sseq38370939,Interception,4807,1,4808
sseq38370939,Challenge_Pressure,4807,1,4808
sseq38370939,Shot_Saved_NoPressure,4807,1,4808
sseq38370943,Challenge_Pressure,2,1,6843
sseq38370943,Interception,569,1,6843
sseq38370943,Pass_Complete_NoPressure,569,1,6843
sseq38370943,Interception,4840,1,6843
sseq38370943,Pass_Complete_NoPressure,4840,1,6843
sseq38370943,Interception,6842,1,6843
sseq38370943,Challenge_Pressure,6842,1,6843
sseq38370943,Shot_Saved_Pressure,6842,1,6843
sseq38370944,Challenge_Pressure,2,1,7610
sseq38370944,Pass_Complete_Pressure,2,1,7610
sseq38370944,Interception,2804,1,7610
sseq38370944,BallCarry_NoPressure,2804,1,7610
sseq38370944,Cross_Incomplete_Pressure,2804,1,7610
sseq38370944,Pass_Complete_Pressure,6441,1,7610
sseq38370944,Interception,7609,1,7610
sseq38370944,Shot_Blocked_Pressure,7609,1,7610
sseq38370948,Interception,2,1,3707
sseq38370948,Pass_Complete_Pressure,2,1,3707
sseq38370948,Interception,3706,1,3707
sseq38370948,Shot_Saved_Pressure,3706,1,3707
sseq38380951,Shot_Saved_NoPressure,2,1,3
sseq38380953,Interception,2,1,21691
sseq38380953,Pass_Complete_NoPressure,2,1,21691
sseq38380953,Pass_Complete_Pressure,2137,1,21691
sseq38380953,Interception,3339,1,21691
sseq38380953,Pass_Complete_Pressure,3339,1,21691
sseq38380953,Interception,6375,1,21691
sseq38380953,Pass_Complete_Pressure,6375,1,21691
sseq38380953,Interception,10012,1,21691
sseq38380953,Pass_Complete_NoPressure,10012,1,21691
sseq38380953,Interception,11880,1,21691
sseq38380953,Pass_Complete_Anticipation,11880,1,21691
sseq38380953,Interception,13449,1,21691
sseq38380953,Pass_Complete_Anticipation,13449,1,21691
sseq38380953,Interception,16185,1,21691
sseq38380953,Pass_Complete_NoPressure,16185,1,21691
sseq38380953,Interception,17953,1,21691
sseq38380953,Pass_Complete_Anticipation,17953,1,21691
sseq38380953,Interception,19655,1,21691
sseq38380953,Pass_Complete_Pressure,19655,1,21691
sseq38380953,Interception,21690,1,21691
sseq38380953,Shot_Saved_Pressure,21690,1,21691
sseq38380958,Interception,2,1,25195
sseq38380958,Pass_Complete_NoPressure,2,1,25195
sseq38380958,Interception,1670,1,25195
sseq38380958,Pass_Complete_Pressure,1670,1,25195
sseq38380958,Interception,3806,1,25195
sseq38380958,Challenge_Pressure,3806,1,25195
sseq38380958,Pass_Complete_Pressure,3806,1,25195
sseq38380958,Interception,5708,1,25195
sseq38380958,Pass_Complete_NoPressure,5708,1,25195
sseq38380958,Interception,9145,1,25195
sseq38380958,Pass_Complete_NoPressure,9145,1,25195
sseq38380958,Interception,13449,1,25195
sseq38380958,Pass_Complete_NoPressure,13449,1,25195
sseq38380958,Interception,17386,1,25195
sseq38380958,Pass_Complete_Pressure,17386,1,25195
sseq38380958,Interception,19722,1,25195
sseq38380958,Pass_Complete_NoPressure,19722,1,25195
sseq38380958,Interception,22792,1,25195
sseq38380958,Pass_Complete_Anticipation,22792,1,25195
sseq38380958,Shot_Saved_NoPressure,25194,1,25195
sseq38380959,Interception,2,1,7944
sseq38380959,Pass_Complete_NoPressure,2,1,7944
sseq38380959,Interception,3505,1,7944
sseq38380959,Pass_Complete_Pressure,3505,1,7944
sseq38380959,Interception,6175,1,7944
sseq38380959,Pass_Complete_Pressure,6175,1,7944
sseq38380959,Shot_Saved_NoPressure,7943,1,7944
sseq38380960,Interception,2,1,4742
sseq38380960,Pass_Complete_Pressure,2,1,4742
sseq38380960,Interception,4741,1,4742
sseq38380960,Shot_Blocked_LooseBall,4741,1,4742
sseq38380961,Shot_Blocked_NoPressure,2,1,3
sseq38380965,Interception,2,1,3
sseq38380965,Shot_Saved_Pressure,2,1,3
sseq38380966,Interception,2,1,1705
sseq38380966,Pass_Complete_Pressure,2,1,1705
sseq38380966,Shot_Saved_NoPressure,1704,1,1705
sseq38380968,Interception,2,1,20024
sseq38380968,Pass_Complete_NoPressure,2,1,20024
sseq38380968,Interception,4874,1,20024
sseq38380968,Pass_Complete_NoPressure,4874,1,20024
sseq38380968,Pass_Complete_Pressure,9745,1,20024
sseq38380968,Pass_Complete_Pressure,12114,1,20024
sseq38380968,Interception,12982,1,20024
sseq38380968,Pass_Complete_Pressure,12982,1,20024
sseq38380968,Pass_Complete_NoPressure,14651,1,20024
sseq38380968,Interception,16219,1,20024
sseq38380968,Pass_Complete_NoPressure,16219,1,20024
sseq38380968,Shot_Saved_NoPressure,20023,1,20024
sseq38380969,Shot_Blocked_NoPressure,2,1,3
sseq38390972,Interception,2,1,11181
sseq38390972,Pass_Complete_NoPressure,2,1,11181
sseq38390972,Interception,1971,1,11181
sseq38390972,Pass_Complete_NoPressure,1971,1,11181
sseq38390972,Interception,4340,1,11181
sseq38390972,Pass_Complete_Pressure,4340,1,11181
sseq38390972,Interception,6942,1,11181
sseq38390972,Pass_Complete_Pressure,6942,1,11181
sseq38390972,Interception,9712,1,11181
sseq38390972,Pass_Complete_Pressure,9712,1,11181
sseq38390972,Interception,11180,1,11181
sseq38390972,Shot_Saved_Pressure,11180,1,11181
sseq38390973,Shot_Saved_NoPressure,2,1,3
sseq38390976,Interception,2,1,3807
sseq38390976,Pass_Complete_NoPressure,2,1,3807
sseq38390976,Interception,3806,1,3807
sseq38390976,Shot_Blocked_Pressure,3806,1,3807
sseq38390979,Pass_Complete_NoPressure,2,1,4641
sseq38390979,Cross_Incomplete_NoPressure,2404,1,4641
sseq38390979,Pass_Complete_NoPressure,3739,1,4641
sseq38390979,Interception,4640,1,4641
sseq38390979,Shot_Blocked_Pressure,4640,1,4641
sseq38390981,Challenge_Pressure,2,1,4307
sseq38390981,Interception,969,1,4307
sseq38390981,Pass_Complete_NoPressure,969,1,4307
sseq38390981,Shot_Saved_Pressure,4306,1,4307
sseq38390982,Pass_Complete_NoPressure,2,1,2472
sseq38390982,Interception,2471,1,2472
sseq38390982,Shot_Saved_LooseBall,2471,1,2472
sseq38390984,Interception,2,1,3
sseq38390984,Shot_Blocked_NoPressure,2,1,3
sseq38390987,Shot_Saved_NoPressure,2,1,3
sseq38390988,Challenge_Pressure,2,1,604
sseq38390988,Pass_Complete_Pressure,2,1,604
sseq38390988,Interception,603,1,604
sseq38390988,Shot_Blocked_LooseBall,603,1,604
sseq38390990,Shot_Blocked_NoPressure,2,1,3
sseq38400997,Challenge_Pressure,2,1,20490
sseq38400997,Pass_Complete_Pressure,2,1,20490
sseq38400997,Pass_Complete_Pressure,1537,1,20490
sseq38400997,Interception,3005,1,20490
sseq38400997,Pass_Complete_NoPressure,3005,1,20490
sseq38400997,Interception,4874,1,20490
sseq38400997,Pass_Complete_NoPressure,4874,1,20490
sseq38400997,Pass_Complete_NoPressure,8344,1,20490
sseq38400997,Interception,9278,1,20490
sseq38400997,Pass_Complete_NoPressure,9278,1,20490
sseq38400997,Interception,12281,1,20490
sseq38400997,Pass_Complete_Anticipation,12281,1,20490
sseq38400997,Interception,14684,1,20490
sseq38400997,Pass_Complete_Pressure,14684,1,20490
sseq38400997,Pass_Complete_NoPressure,16886,1,20490
sseq38400997,Challenge_Pressure,20489,1,20490
sseq38400997,Shot_Saved_Pressure,20489,1,20490
sseq38400998,Pass_Complete_NoPressure,2,1,3973
sseq38400998,Interception,1703,1,3973
sseq38400998,Pass_Complete_NoPressure,1703,1,3973
sseq38400998,Shot_Blocked_NoPressure,3972,1,3973
sseq38401001,Interception,2,1,3
sseq38401001,Shot_Saved_NoPressure,2,1,3
sseq38401005,Interception,2,1,4541
sseq38401005,Pass_Complete_Pressure,2,1,4541
sseq38401005,Interception,2738,1,4541
sseq38401005,Pass_Complete_Anticipation,2738,1,4541
sseq38401005,Interception,4540,1,4541
sseq38401005,Shot_Blocked_NoPressure,4540,1,4541
sseq38401006,Shot_Blocked_NoPressure,2,1,3
sseq38401008,Interception,2,1,3
sseq38401008,Challenge_Pressure,2,1,3
sseq38401008,Challenge_Pressure,2,1,3
